Trainee Name: Mr Ooga Dooga
Trainer Name: Mrs Skupydupi Doo
Total Time Used: 13.94 seconds
Sampling Rate: 1000 sps
Pitch, Roll
22.440965340503496,-61.19959750036204
21.809521384983753,-62.0061513029335
20.997683245080335,-63.05472247683017
21.940938786423064,-62.70836879363488
22.67085544416149,-62.44895222220328
23.63349455041976,-61.54130396735613
24.96964659567798,-58.846317796712746
24.766629713252822,-58.219834545708665
25.555869482160194,-57.672226941588946
26.196528081156238,-57.629509311335745
26.770848580456622,-56.72156063921647
26.194242764174707,-56.1436865995552
26.487475664281316,-56.31485714143726
25.995853455962727,-56.76474540060231
25.247436216606456,-58.604754295459735
24.126294706887414,-60.18550930747937
24.12171708766061,-60.75725490779894
24.497051416541442,-60.29087006366985
23.959277088000785,-60.23625639826976
24.866136162393218,-60.628640561712494
25.010350148910867,-60.290311087332014
25.289279848662083,-59.96767620506927
25.21889362963679,-59.84856208031615
25.124367102209725,-60.14402648519753
25.939746203144924,-59.88050897642326
26.245988341244473,-60.305432692591395
26.569521852238175,-60.47459237105738
26.94479286252482,-59.95138215621802
26.466428865965327,-59.92792051692635
27.1055899980852,-58.72586986416749
27.627782448972926,-57.80076806923488
27.09378568267094,-58.03171380934311
26.26118752339325,-58.164806276411845
26.834246457873455,-57.633367061004535
26.438248437947486,-58.11455611316879
26.244457311242975,-58.60213861994885
26.246651005171703,-59.000985862905836
26.940784987841507,-58.15628871456595
26.78969377883984,-58.0527839378074
27.088368915646775,-57.45338703371017
27.32745610448899,-57.65791424821109
27.105565842367678,-59.133059614370715
27.279549024728905,-59.4887174346864
27.205714268011242,-59.01809304184549
26.93818410138516,-58.763572841823766
27.234565790977413,-58.96988705648836
27.4968615429926,-58.956200461146494
27.508351763297814,-59.1098131761227
27.800519435567036,-58.9413476081692
27.926044641681838,-58.675348501104175
27.72418280871759,-57.91388698692774
26.783140575927284,-58.293737067615254
27.25826654632662,-58.13446215066573
27.684979490091226,-57.93527909099588
27.969702624774204,-57.79395814230007
27.663138894000895,-58.22449800200575
27.88956785394413,-58.195153919502076
27.75410530690767,-57.831857087899444
27.364922051383356,-57.32403869964242
27.832453124836867,-56.839309979927464
27.87134708644707,-57.666817111617874
29.24442339848238,-56.53159192456218
28.407235568177285,-56.953772277189934
26.316887267126432,-58.881240336609
25.644850867157395,-59.331366085898416
23.625922285734976,-61.784820436414506
25.080265268372056,-62.413810650559675
24.19546050326463,-63.893756724512166
25.73036604669022,-62.060242724032776
26.713352639882928,-61.698594473007276
31.31074536030402,-56.14236739169251
35.307998511269375,-54.06921413110063
31.715260764946546,-57.40943214436372
32.22446645015984,-55.442343673578414
29.071809731788168,-57.3428664154032
27.39028788586086,-57.12924587395858
26.213769489552284,-58.288152520312615
25.26791786189425,-58.151659845806414
27.05893660111311,-56.59408049958775
29.716270247716494,-57.96942404294803
28.724032713258175,-59.357107073830726
28.015151658561535,-59.47712038534311
32.485771495970354,-53.084707778746036
28.021763214264485,-54.925803241510245
21.30490534111679,-64.18092865198497
22.72910524699985,-65.38406712597882
28.593574149924606,-60.58085199517392
29.10915262128325,-59.917103582531645
26.581708772572423,-61.79972666050969
24.66669676568991,-62.91722998541522
24.469909662740605,-62.50435955662224
25.909609435186958,-62.277729291960334
26.658096371930178,-62.09158128089801
27.260165186652458,-61.06919403855449
27.491178424522232,-60.47511973790234
26.42824911670099,-60.98574610062293
26.881324456446357,-60.04222858670986
28.28458881094064,-59.38997822905282
24.63899750231242,-58.2546410184815
28.22489130969955,-59.63421613725529
26.968158354508702,-59.8758053433211
26.67570958783767,-60.575753311576854
27.086622461546476,-60.33611785193774
25.747958636002426,-61.37915791159113
25.4409229398156,-62.38245061355661
24.022937851107436,-62.76223304201828
24.163279829673275,-62.041445368542
25.416031341688416,-61.93212414221218
26.06418116750628,-61.93444189093996
26.15897860408033,-61.97620015211522
25.863551465142304,-62.20388702228914
25.458503557442878,-62.53136894950186
25.70392354695059,-62.45101557961645
26.064617252895424,-62.52887870735637
26.327266302730965,-62.135736775287945
27.185621845327052,-61.678064307009855
27.618120925159893,-61.47262759992129
26.615152214469195,-61.89551814655624
26.98518073760539,-61.396115378205046
28.255957196006676,-60.33241982928393
27.54220018133434,-60.319948179135345
26.30719930443945,-59.56161125336218
26.327879682359537,-59.28547919950896
27.077411678373018,-58.63802839605845
26.963496582489917,-59.396213820222435
25.38096169263823,-61.05345229725102
24.488410650009445,-61.82306166803452
23.36635664233833,-63.51754922373341
24.271912460753974,-63.72159504184101
25.181900751887788,-63.695431535428455
24.775146646212594,-63.56988034108092
24.547654258231365,-63.24641880043679
26.328135576332762,-61.450606924386825
26.929837934587226,-60.46064806011087
27.62754018051563,-59.45234709176092
26.795221224520553,-59.18236916811431
27.40673717024833,-58.5622237221745
28.02924875520659,-57.90942921571415
26.655732956062334,-59.37782099980379
27.401300827806104,-59.993257172671015
27.300332189878965,-60.83123154628333
25.831490044530774,-62.07149504739232
27.89695892981565,-60.7848062198395
27.49530395634445,-59.876331333519204
28.064042135678907,-59.42116195535106
27.12617616673444,-58.95410487621947
27.341699138070595,-59.021967302872845
28.826947464485553,-58.716487712693315
28.23570604646772,-60.10699595280062
27.04898155856087,-60.49228475968313
27.05950921100832,-61.01896186172505
25.420310219772432,-62.98761279628433
24.80698476605045,-63.56819254765455
23.815449903698102,-64.13323306072671
24.105039355630048,-64.38625544115118
23.726370884523455,-64.39617094677612
23.609547421593792,-64.50611184574939
23.240297369932883,-64.9202695763247
23.983221939664613,-63.847525400166774
23.382961844441407,-63.51915666972537
24.136911816452656,-62.93723147323565
23.996317185841395,-63.936564910601426
24.262027524036352,-63.66175802694845
24.423905119458496,-63.52165922400265
24.631334275034064,-63.61943158186304
24.381305382006605,-63.28946814822526
24.66618348615745,-61.979604518001544
25.196712921937895,-61.310912991191564
26.13989243499303,-60.76549289017345
26.59124505542047,-61.23474553545639
23.38931408710066,-58.42863130796707
26.056063763773942,-59.67622523459392
26.38687670358056,-60.642003726808454
26.716566435543573,-60.884039130148686
26.045108145665758,-60.820627120121216
25.883473591676193,-61.271074546523835
25.457283460850523,-62.32491929221451
24.39681986989912,-63.43459411048935
23.80367472896348,-64.58280708269633
24.21528720080791,-64.39131423017658
23.461798648168752,-63.94995092121466
23.764895073016092,-63.497682561318676
23.88850925223776,-63.2714571488707
24.254602991076585,-62.2106124732582
24.71715204142571,-61.17073609442547
24.858072705705823,-60.92012972196603
24.8985287471806,-61.368111243490986
24.921556462732156,-60.65608212800292
24.84541865440216,-61.304494361837264
25.165950866483353,-61.34507951908069
24.54515099405778,-61.700384530487
24.112750186561474,-61.27739377290036
24.341023276195276,-60.002949115523194
24.541402266580345,-59.286278027500884
24.570749948244785,-58.224198845535575
23.817791639407407,-56.86427891037343
23.775346423770614,-54.35689038172517
24.478606639107603,-52.47677738345623
24.88668285936774,-51.696316459525455
24.30215822759681,-49.90341200099199
23.784477649322444,-49.16429513796705
23.375101352646137,-49.571194650447474
23.268305956414945,-49.874802811613094
23.34449274994611,-51.01605894200481
24.04383368506032,-53.76910554229949
24.30269083760407,-58.53412986745013
21.639280810288906,-61.254626236833886
18.695113904448426,-63.98230447584165
19.03458416657464,-65.99914321411732
19.430438520740502,-68.53344343224283
19.983325856165237,-67.4979966954358
19.957022276368882,-66.65307767837025
21.133689280169467,-65.36540074015181
23.177785581291058,-64.137551699509
23.889933239239323,-62.582144592326635
24.120365380668513,-60.575702518043876
23.66533060577276,-58.6342327232847
28.60020297415702,-51.658652011070956
18.67871187750821,-53.17063304842284
19.818153138247492,-53.681445328187955
23.336977543928764,-52.516234050639355
21.792092386923315,-52.72666000547393
20.672729473014723,-51.337566639964884
21.954889207206303,-51.91253488310479
22.08754328192916,-52.386418026914505
20.846302740479466,-54.63344567647071
21.568753576724415,-56.381826892203435
19.94984597038045,-57.751760592859
20.091385254629643,-57.10231156191943
20.377269088331964,-56.0827904243609
19.94564549217302,-55.531884688039504
20.066741631258267,-53.48719515268201
22.159898203247195,-55.27451223010405
20.27384248776456,-51.787919049988666
20.028193759370552,-52.55097105141159
18.852567920231664,-48.74751948252947
19.838679344060647,-50.11259271637411
19.28143148647188,-51.46473925742671
20.61576277081946,-52.56229333729809
20.90837710220191,-52.20474386277837
21.613628905518667,-51.02398342298892
21.66601374327333,-50.03129932156095
21.007565594573585,-50.22238889982456
20.730794397697945,-50.60729317452603
20.756124362676285,-50.64892492015466
22.025592654892233,-49.534664000766085
22.060521296980927,-47.55551868964237
21.197261614498622,-44.8639968726829
19.89840116736987,-42.07558533811415
19.25076872330419,-39.782251166586256
19.147810170613585,-36.57594056348115
15.392219950375583,-33.56625776663608
19.334755822111187,-29.138955212734444
18.45742839524291,-26.23804653664512
15.41446021613973,-19.933297431421956
15.734805431544642,-21.579482228334513
15.857125616588997,-24.46882490337322
12.851667242327487,-23.917492078821738
14.83261994054008,-25.485522649643507
16.381055657097455,-27.20793740865248
18.4889164920406,-30.380815618765556
18.885641825995105,-30.86950602916071
18.960719261120147,-30.586024526531116
22.286377719277905,-32.965518104810705
21.35896920694478,-32.38362832762172
24.63800671389408,-35.88029509368928
27.14798446996004,-32.69675666051785
25.396608324203843,-27.522206606920335
25.563102091336468,-29.576184183646262
25.31166526413369,-29.9107372197424
26.211011817399584,-27.74628668243597
28.141942032729016,-25.91186118243821
29.03996487498426,-24.920851138413123
28.346740618781684,-22.360773319637797
28.278803858127763,-21.817033089565367
25.587862825780093,-19.49639871990796
25.22585678454369,-19.126829441202624
25.71845131593634,-18.457745921206627
25.923678625857978,-18.931823780933044
25.140694139345623,-18.32421240631509
25.580689291699475,-18.885211923995865
23.584945019479765,-18.507644081857087
23.19955229714954,-18.309197163509072
21.717143672006266,-17.93992199536095
20.861915716997274,-15.403057960471367
18.71356340130824,-13.59827875331339
18.0083754603456,-13.85374868127766
18.49013004377252,-13.125415932614315
19.40995228718628,-12.986365128696278
20.445412277767257,-12.824446330866811
20.666746893925055,-11.539732338572563
21.069734462550418,-9.565133240171908
21.68064265467192,-8.73823749207821
21.05964355199138,-7.3114863041105105
21.434569279922567,-6.507437267511967
21.09004687745849,-5.470783841090144
21.378739652463647,-4.741916475190316
21.082471973066184,-3.9248711953477766
21.690502171417908,-3.8066957553708316
22.451115209497694,-4.217348248673516
23.364098164685615,-3.106037511233609
24.004331393161948,-2.7494955004893074
24.890822298748784,-2.17329569323057
24.82826657679115,-1.6302672867153898
24.064856552055197,-1.2996851737879032
25.298820396130115,-0.6033824403603121
25.660198372478682,-1.2374166485166453
24.89586626894149,-0.7661312183096437
23.99568029658921,0.8288380232069708
44.134915357691206,15.440613479979202
15.169521587151008,-0.7426104631648243
15.497607925861203,-1.0260034011713792
24.689018025504122,8.853873653361926
19.800813237772505,10.302232518398789
12.660487298951992,6.3929116913492035
16.76768942612331,7.001746681853885
16.236953543933417,12.250040916824979
14.29162955492283,12.493436583684947
18.831979990795027,12.319157103825209
17.04628682375459,11.094828198182489
20.624944408242197,11.861334010739913
21.6014508702449,12.344506018605017
20.164920617547832,10.659435688148507
21.624715732166234,11.047615768033861
22.338322529459788,10.932745384022445
23.23724876499575,10.616632778546778
22.152130339725883,9.152324888798608
20.995114170119233,14.718954046192366
29.541264245884225,11.226173193401422
24.76639504067279,13.508928213786131
19.51465261477659,11.301407173424405
28.7028401622429,14.313898244048644
30.225454367497623,14.335731991839152
29.3945401614241,14.035901208382793
28.8497324096324,13.887497030703075
28.879881250535053,12.962521718575598
27.899818422533194,12.904454952784926
26.590796254762036,12.494217723707004
26.77025838039813,13.608554899559643
27.33121922640429,13.92898857184808
28.28497367875443,13.488168133913897
28.816646667646513,14.526350954685856
30.63191806636742,14.88107121058492
30.391808942527355,13.971788888897398
29.00150934550902,15.228676865849154
29.75394706643243,15.738373136174847
30.492587547891254,15.13346570394699
28.352430172898472,16.988077614284588
26.068423895532153,18.362361936263518
24.21490069351723,18.758871577222706
23.019978842690634,19.02279334790972
20.824777453515352,19.87102585254781
20.7130557129571,19.948980433992965
20.110943508279885,22.31841750999365
21.029415928514158,22.407626631357903
20.690112744175753,22.341540996473093
21.033826948336404,22.053520173459226
22.437024473977665,21.698957977887154
24.373117520683902,21.507443386644773
25.428576870971746,21.391180222844195
26.019259190987153,20.936303683369957
26.709579793913356,20.931003021778785
25.406525419279298,20.86009852760242
24.555172647148414,21.647564310096552
24.62708814281235,22.214097690051496
24.81624421734418,22.440334540300626
24.493913609493156,23.034953396394176
25.206812341631093,24.92612376984939
24.66913598530537,24.554491862650185
25.2357293091484,24.365602881824806
26.256686793398753,24.15456161031296
26.922256702375584,23.853501146548314
26.61103963286178,24.629853773891835
25.82419590674032,26.050515432171697
25.548967860913063,26.569167923200702
24.985256045932722,26.822979127373596
24.414051585489815,28.17602215902297
23.515083444409726,29.035253062791
22.40394008599945,28.44962167653065
23.122205079706934,28.5872463852977
22.445563702065087,29.60419071656887
21.541288754843052,28.8819286335033
21.166517814681715,29.697699700269055
21.12799634077064,30.06942196032761
20.156093624524093,31.110979324513004
20.05455386935247,31.343915684521345
18.661342459113243,32.392841618846084
18.117557366417277,33.51932699557979
17.990349028623754,34.96647921780363
19.006475190618332,34.522091238451615
17.800864610386384,38.349418111560475
19.350606974380987,35.42623899793903
18.15706411715333,36.58047807924172
18.92604666445005,34.26462726902091
16.128883353136228,40.2991460437723
20.45766175737936,33.93520434356772
20.977478540240597,36.58198601521531
21.684897653933188,33.880547492185876
20.472749130160338,35.97257575179576
20.360804710391854,37.36529856079228
20.896107474309606,36.83344157185346
22.16950729325406,38.003754608491825
23.135743256307205,37.35646674759039
23.881947364975662,37.870720979795365
23.758135670822654,39.43151754072321
24.623838115202044,38.917825452209094
24.638384602208394,38.32308291125615
24.36378956311012,37.46421484457494
23.954836256353822,36.830667239957094
22.10703317276822,37.89401166129746
21.483214442929828,37.58330106937461
19.727657472556082,38.269300173283284
19.131774051288517,38.88996793714738
17.0710614832695,41.32603981185803
13.83031251737293,42.40595563580539
11.697948858406232,44.75571019210822
10.493239129329028,45.03086120675999
10.363607558021522,47.675859264343
10.61945349819818,48.77700661572798
11.028138658181634,48.26937927458835
11.300587103498026,49.778470727188484
10.306723025877092,49.89033080729648
11.617186314422886,48.46470338672516
13.401852161088621,45.88096282287398
17.205886305763954,41.25728211884557
16.734885615183142,46.5194936373646
19.074790508220335,44.06522935067938
19.72879137396966,41.43781658383472
19.521697146008847,41.293679715419216
18.696979748165006,42.11634620443464
17.95795963646041,41.69854043361617
17.84568040568628,43.28282909672576
17.574618639180308,44.11975404593062
15.394021381459698,45.80440089624823
13.46506965186414,50.56405017158088
11.47343089779221,50.83922788473432
11.1084050187635,50.23505394340448
12.00034409839264,49.44331896320548
13.39279603723336,48.03169878500665
13.744481637223801,47.90314403293952
14.423261194796279,47.62665340251957
14.690440624308783,47.8472835880709
13.718284195335697,48.73124248665133
13.788723683643255,49.641177357424084
13.821212563738587,50.02110448972701
13.556689170978142,50.41889403481359
15.136279567444323,51.02044513730621
14.839756159631763,49.79560031327938
14.151677739407711,53.97920113953259
11.577380882737327,56.95860919747106
9.048815018711588,57.74329860777861
10.743623463948863,59.710771366601534
11.596872256675471,55.13313082215399
12.360950142014811,54.178994101242075
12.184173363081163,54.551430629111636
11.764780677391384,55.69433900312743
11.551945625901583,54.970860903615836
13.089003666064828,54.42130717369657
13.61775517365632,53.92187977580161
13.287908322103577,53.65398005205587
11.578585375941737,52.84720387450432
14.960344866834484,54.712149654793386
13.19815778136334,53.23916367561649
12.603105875016988,53.22178756616081
15.472293795319906,57.716999490580996
16.675728123848167,52.9836820524572
15.873008256669015,49.87543359499434
16.845554270960513,47.210093998935506
17.305214696495756,49.35234937306603
18.22636444629773,50.440731592290476
17.51278042353196,54.55400561530552
18.495057814219244,55.451103310218535
18.098459493036074,54.53584127443946
17.848021427332228,51.70443661223797
18.84318648458066,52.714375100853935
18.663145729804107,55.202427886154865
17.425883883262074,54.364595169134006
17.07523701485574,54.91788152051081
15.350767598935535,56.255336781318974
15.835306360755022,59.276661758334924
12.589775193029213,59.01783376254235
12.38465353745723,59.69321656885038
11.767111009623676,60.980010256026574
11.950372671412776,58.57385469571019
11.264310026317549,60.63179727293618
12.118878505443755,59.455266942898916
13.169927174668938,57.594069790132565
11.975812215593827,56.45446178392193
10.9768591918094,58.95819140546179
10.957231701533791,60.453887000472285
10.18156274361994,61.81596897537441
9.615365929478294,62.085494769954174
9.891374140261439,59.98739840254437
11.297716665038529,58.18235814079725
10.990244908760044,56.83432450008844
10.16647809564562,58.14086701452929
9.834665555337445,59.2397444183319
7.434952125327986,62.21244143971621
5.282893251984426,64.78924325134254
5.515368517081937,63.9475358623587
7.280119467122903,62.38315332155474
9.13425440790513,61.15064117907546
10.642028953220608,59.38183956599529
12.17215053432293,60.74018532160768
10.34274095478493,62.850841878679276
9.194802705736317,64.93807468836252
7.486616437338476,64.71991278435152
7.734794547201101,64.56975670947887
7.79208876313198,65.58746908768416
7.600703875903361,66.95847390390361
8.180937096299012,65.2909109612996
8.55813286925809,65.27025212842226
10.564433770158416,65.89812602297334
9.593296682565342,65.67134822158664
10.11768132198281,64.7383235448701
9.239026010590287,64.34403245265437
9.354982885414458,61.31857813574956
8.26217298304789,61.204643661607776
8.530981309211352,63.518398830453584
7.719785962610648,65.81654235893042
6.878502363584529,63.95294792007159
6.445117619895586,65.21224875734158
6.095828543919563,64.07910186592136
7.3083617258170195,63.4072223387841
9.491701931625663,64.93950714876722
8.769841728303398,62.97766233636949
7.627221329707811,61.447972285717576
6.773730974848524,64.01207228603654
7.168865590893728,67.32882353553848
7.793861257610846,65.79448098902941
7.463719344807846,64.013419686434
7.375716523996085,64.92665711029777
7.334447073499415,66.63257436123435
7.814232160444024,64.62198707615109
7.699145392562037,63.75307568724769
7.743232337879679,63.70094040614548
8.500891803258726,64.83173608012171
9.309600117990437,62.64613548186344
9.030273992000872,61.724393184347896
9.273553225972105,61.56010870836598
9.233921983933937,62.225405457185765
8.75826699414983,62.99501211989565
8.323502400765763,62.856258571335474
8.076921722479483,62.29199161838241
8.430324208162315,62.38742468496498
7.8201363171576155,62.619918970745495
7.821534519017843,63.28741620188199
7.812014926143792,62.31971824605347
8.311293638719125,61.93308104593129
8.155833983232665,62.625798267577224
8.501866802709394,67.71461209824918
10.019703075066067,69.42751266168915
8.867920273977862,65.47165411922059
8.393815455964258,64.47028810393392
6.9475167745798405,67.33785167792242
7.2324849147757195,69.50709311027659
7.0000313493162585,66.55868231395175
6.9021541137321805,64.90727115706775
6.516128556029048,64.59403053563628
6.066200100723731,67.94941567817756
5.539658758583904,68.93431103299768
4.901221283236783,67.47453008950882
3.759227117483838,67.31251427435228
4.102500621680185,65.99542712284043
5.255403871247877,66.70084936229546
7.408571108387496,66.00432082375953
8.773172275913579,62.88136935457469
9.081818414738994,61.39338961379041
8.868128952889311,61.45049679903144
8.505731789035647,63.076413690688064
8.728389166618031,63.91790713960251
8.533099781174679,61.459545688599384
8.699767503165155,61.245022764655275
7.974930282953907,61.82577625936711
7.490341578138153,62.53879400448151
7.389539780432115,62.38841665343262
7.668309143618205,62.55085599087581
7.361112134402636,62.22823655706401
6.696277294699625,63.7013276579533
7.528207089019661,64.95364078599914
9.178489392397317,65.79786919194369
9.778125360405676,65.73133707663192
13.513610777747388,65.25686011325365
14.569089362051066,64.13274239824935
13.755052251705717,63.84314682849531
10.946319218176523,64.5495435426646
8.562786226195353,64.2805170617865
7.7520471300452165,63.76340882481878
8.354708484412887,62.47945018131651
9.446804856585556,60.49220376997246
10.577908940381164,60.46158305817055
12.865573878455189,60.646638066147965
14.669317591455584,61.33689247042436
12.540003297044679,60.379542212761436
10.595118771178917,59.386026690805316
9.582183601563885,57.38071748900585
8.641079144923973,57.543563766400055
8.50162541588235,60.11898385422128
10.132377613330732,62.46754404421453
10.943578007261772,61.21320530921831
10.722177984562153,59.547384729276274
10.845752326174953,57.62844045329438
11.71224660097573,56.19641818055142
12.049981934998305,54.890731910879694
11.996555194704886,54.173063116132596
11.83605045302173,53.188776123657064
11.017549020033652,52.810156109596726
11.254586963320648,53.1215526609996
9.958688902629884,53.97895934953356
9.508392072151551,52.76624841587653
9.774143711088158,51.585783321340855
10.221248249541372,50.750901949770295
10.019157645013626,50.446814623897616
9.792062479471202,49.29992342952871
10.041973279941255,49.587969423818215
10.528319953748008,49.36852844502187
10.864703122166436,47.945272011915584
10.659868254740168,45.499853003430395
10.845633650966228,43.9998367787367
10.415463547775108,42.081608977593234
10.35697398569802,40.32982205692926
10.500633822606677,40.49544910300494
10.721117467153588,40.9905739140932
11.436388222997904,40.3948399077786
12.981740177163642,41.75757705734353
14.898588489479234,43.69315726128685
16.7341412372926,51.40065262805386
22.350044882817933,54.56789860906441
18.842027562520272,59.17625494888864
17.41993820796211,62.918358080296706
14.183606169050131,64.1556317821294
10.22877069938956,61.65040534803702
7.223331093834302,57.16357811668845
4.756449792945875,55.15865402728342
6.51267799676161,49.00914377232164
0.5036302475104396,51.531618082988444
5.271030437315331,48.014197277421914
7.37791654660535,47.27015010859275
10.201454045484084,37.55666261659908
9.63940006592603,42.50787955230793
11.25978459345496,43.956570470247954
10.78994729778553,43.86910226833759
11.614619077764257,42.29529119973289
12.118765388790134,38.065148333621515
12.143075641203879,38.121010828466524
11.932101473735019,38.556970314503445
11.361038910190176,36.22602409860696
11.186466140625216,33.47845642269084
11.201831142555069,33.219715409056676
11.816260821941626,32.80556493211541
12.71732908300648,31.134006314081727
13.057770357798603,28.576077189070762
14.080221276944807,26.06420526187494
13.203989846108088,26.074845928534412
13.78238478491254,27.09492763265239
15.75460734529033,26.991851244925122
15.540232712122721,27.033714145636285
14.17707664309803,28.75880259257275
12.849581506413134,30.057464386738292
12.060956366013905,29.474780520678454
11.793598355996131,30.016766503549047
12.001007983051576,30.494977900266328
13.245716784982529,31.821820802334155
13.356271243497023,30.835371848046595
13.637692305345883,28.938788169297016
15.0468526450021,26.314826498550172
14.155405875195717,24.938628283155737
13.829857246439968,24.362523223125137
12.795529489606048,23.770039364941123
14.392490113670052,22.690783742296773
13.643424816183693,21.235936008488018
13.518203636154617,20.4989603316318
12.273020971932263,19.843514668749282
11.667489316905742,19.20788630938221
11.708707426234799,19.0880954158062
12.338853957429475,19.08798666684609
13.057061184917272,18.358120394496694
13.194954912550475,16.960578575496044
13.938519739998672,16.254993432532572
14.914199915706591,16.61923075127985
15.514468508496332,15.514468508496332
14.761980240861583,15.833672539391094
15.110112116848896,14.463591172140184
14.83442285995634,13.878525815415555
14.594941686418823,12.859456315109396
14.878874070706857,13.788585305021545
15.392417997819377,13.675879480232876
16.564770796345936,12.27080908287536
8.06435553254337,19.014527427551094
22.371331580368995,7.633478666963745
14.524284391552156,10.728602068410453
17.4562970031108,8.622755905906759
16.123276163534122,14.267300650340013
16.62171967773008,10.577375565714707
16.983195901635877,12.326141259425333
16.678308898785176,12.645531765330363
13.950777264386199,12.679107530972399
13.987936787926092,9.820874026661308
13.868089627201982,9.973294991130132
13.034886727495733,9.128710376536377
12.43302305902502,10.223034559837256
12.268572322727959,10.740397527077775
15.347104790563213,11.558807088299105
14.686764342535968,11.5447241203395
13.201897295390163,11.20504885848548
14.002613459010414,10.347739276130335
14.607539463373591,10.718903498193315
14.3421417569782,11.529349661394276
12.878921091070342,10.386161714858709
13.050641265465586,9.894641648600633
13.236353260692166,9.022913182041956
14.321802510100847,7.567232633911913
14.337740422750501,7.130692837916315
13.29177830495789,6.08733590798835
13.922564334143791,6.126583431658536
14.491442797050064,6.26896920704744
15.418641395655738,5.747204697197805
16.360681596265213,4.653880993376153
16.30598810700695,3.9282766974846854
15.686304266580846,3.681576711333806
16.367378094818278,3.9595567126199485
16.362556280135347,3.694070428293225
15.868830160711616,2.593595824080198
16.966955885072764,2.224281474407469
17.91559222836583,1.9263473067399979
17.01835023397068,0.9290644309342166
17.666075084438383,0.5775054185153591
17.146455869386095,1.2051438171823552
18.650929110165485,0.3457244382217849
18.831666749400863,-0.2292084051011416
18.067794865097362,-1.291848327774667
17.738899457079146,-2.4122718831205865
17.7716272011254,-1.3710927527646093
19.118423916133224,-1.618962563897023
21.053779431041136,-2.631608316836977
20.477309174919082,-2.5944343790286446
19.64579974273027,-3.8760601957919563
19.494745592111535,-5.20425645737424
19.857668339209553,-6.502735647371386
20.381597425926568,-7.155099728990722
19.358688849826493,-8.948644201840589
18.912101722679488,-9.238373552070254
17.64425275546429,-9.184624511339944
18.574622734222746,-7.726032746308764
19.571092766315616,-8.42840953759013
20.617531151935435,-9.157508976420331
21.660669597875298,-9.646164761645936
22.675664326809283,-9.977906654490146
23.81587734002729,-11.712846734006797
24.292660709484544,-14.56729792016933
23.138124171106654,-14.648591033168968
23.821595341127935,-13.502130385588178
24.3974985930503,-13.258015555910744
25.431813001744178,-13.871348369049823
25.08558034582703,-15.7905101466414
25.442742749944642,-16.365165117448576
26.452726362528047,-16.050545515051265
26.95034783545961,-17.757636723932844
24.920079458105317,-19.041856432061714
21.781370307924774,-18.853893143999564
20.274801069934426,-17.415042659392
19.969295395812896,-16.57779289776357
22.09997074930863,-16.8787751682473
24.101704495113097,-19.6958304770551
24.984211542178457,-21.039936609831607
24.013934256328824,-21.95323678752108
24.079277169146817,-21.583292371496732
23.25423271207916,-21.103975449186024
22.838092272790902,-21.840743344583863
